X;Explicit;Implicit
36,379613;20,000000;20,000000
36,399141;20,000000;20,000000
36,418668;20,000000;20,000000
36,438196;20,000000;20,000000
36,457723;20,000000;20,000000
36,477251;20,000000;20,000000
36,496778;20,000000;20,000000
36,516305;20,000000;20,000000
36,535833;20,000000;20,000000
36,555360;20,000000;20,000000
36,574888;20,000000;20,000000
36,594415;20,000000;20,000000
36,613943;20,000000;20,000000
36,633470;20,000000;20,000000
36,652997;20,000000;20,000000
36,672525;20,000000;20,000000
36,692052;20,000000;20,000000
36,711580;20,000000;20,000000
36,731107;20,000000;20,000000
36,750635;20,000000;20,000000
36,770162;20,000000;20,000000
36,789690;20,000000;20,000000
36,809217;20,000000;20,000000
36,828744;20,000000;20,000000
36,848272;20,000000;20,000000
36,867799;20,000000;20,000000
36,887327;20,000000;20,000000
36,906854;20,000000;20,000000
36,926382;20,000000;20,000000
36,945909;20,000000;20,000000
36,965436;20,000000;20,000000
36,984964;20,000000;20,000000
37,004491;20,000000;20,000000
37,024019;20,000000;20,000000
37,043546;20,000000;20,000000
37,063074;20,000000;20,000000
37,082601;20,000000;20,000000
37,102128;20,000000;20,000000
37,121656;20,000000;20,000000
37,141183;20,000000;20,000000
37,160711;20,000000;20,000000
37,180238;20,000000;20,000000
37,199766;20,000000;20,000000
37,219293;20,000000;20,000000
37,238821;20,000000;20,000000
37,258348;20,000000;20,000000
37,277875;20,000000;20,000000
37,297403;20,000000;20,000000
37,316930;20,000000;20,000000
37,336458;20,000000;20,000000
37,355985;20,000000;20,000000
37,375513;20,000000;20,000000
37,395040;20,000000;20,000000
37,414567;20,000000;20,000000
37,434095;20,000000;20,000000
37,453622;20,000000;20,000000
37,473150;20,000000;20,000000
37,492677;20,000000;20,000000
37,512205;20,000000;20,000000
37,531732;20,000000;20,000000
37,551260;20,000000;20,000000
37,570787;20,000000;20,000000
37,590314;20,000000;20,000000
37,609842;20,000000;20,000000
37,629369;20,000000;20,000000
37,648897;20,000000;20,000000
37,668424;20,000000;20,000000
37,687952;20,000000;20,000000
37,707479;20,000000;20,000000
37,727006;20,000000;20,000000
37,746534;20,000000;20,000000
37,766061;20,000000;20,000000
37,785589;20,000000;20,000000
37,805116;20,000000;20,000000
37,824644;20,000000;20,000000
37,844171;20,000000;20,000000
37,863698;20,000000;20,000000
37,883226;20,000000;20,000000
37,902753;20,000000;20,000000
37,922281;20,000000;20,000000
37,941808;20,000000;20,000000
37,961336;20,000000;20,000000
37,980863;20,000000;20,000000
38,000391;20,000000;20,000000
38,019918;20,000000;20,000000
38,039445;20,000000;20,000000
38,058973;20,000000;20,000000
38,078500;20,000000;20,000000
38,098028;20,000000;20,000000
38,117555;20,000000;20,000000
38,137083;20,000000;20,000000
38,156610;20,000000;20,000000
38,176137;20,000000;20,000000
38,195665;20,000000;20,000000
38,215192;20,000000;20,000000
38,234720;20,000000;20,000000
38,254247;20,000000;20,000000
38,273775;20,000000;20,000000
38,293302;20,000000;20,000000
38,312830;20,000000;20,000000
38,332357;20,000000;20,000000
38,351884;20,000000;20,000000
38,371412;20,000000;20,000000
38,390939;20,000000;20,000000
38,410467;20,000000;20,000000
38,429994;20,000000;20,000000
38,449522;20,000000;20,000000
38,469049;20,000000;20,000000
38,488576;20,000000;20,000000
38,508104;20,000000;20,000000
38,527631;20,000000;20,000000
38,547159;20,000000;20,000000
38,566686;20,000000;20,000000
38,586214;20,000000;20,000000
38,605741;20,000000;20,000000
38,625269;20,000000;20,000000
38,644796;20,000000;20,000000
38,664323;20,000000;20,000000
38,683851;20,000000;20,000000
38,703378;20,000000;20,000000
38,722906;20,000000;20,000000
38,742433;20,000000;20,000000
38,761961;20,000000;20,000000
38,781488;20,000000;20,000000
38,801015;20,000000;20,000000
38,820543;20,000000;20,000000
38,840070;20,000000;20,000000
38,859598;20,000000;20,000000
38,879125;20,000000;20,000000
38,898653;20,000000;20,000000
38,918180;20,000000;20,000000
38,937707;20,000000;20,000000
38,957235;20,000000;20,000000
38,976762;20,000000;20,000000
38,996290;20,000000;20,000000
39,015817;20,000000;20,000000
39,035345;20,000000;20,000000
39,054872;20,000000;20,000000
39,074400;20,000000;20,000000
39,093927;20,000000;20,000000
39,113454;20,000000;20,000000
39,132982;20,000000;20,000000
39,152509;20,000000;20,000000
39,172037;20,000000;20,000000
39,191564;20,000000;20,000000
39,211092;20,000000;20,000000
39,230619;20,000000;20,000000
39,250146;20,000000;20,000000
39,269674;20,000000;20,000000
39,289201;20,000000;20,000000
39,308729;20,000000;20,000000
39,328256;20,000000;20,000000
39,347784;20,000000;20,000000
39,367311;20,000000;20,000000
39,386839;20,000000;20,000000
39,406366;20,000000;20,000000
39,425893;20,000000;20,000000
39,445421;20,000000;20,000000
39,464948;20,000000;20,000000
39,484476;20,000000;20,000000
39,504003;20,000000;20,000000
39,523531;20,000000;20,000000
39,543058;20,000000;20,000000
39,562585;20,000000;20,000000
39,582113;20,000000;20,000000
39,601640;20,000000;20,000000
39,621168;20,000000;20,000000
39,640695;20,000000;20,000000
39,660223;20,000000;20,000000
39,679750;20,000000;20,000000
39,699277;20,000000;20,000000
39,718805;20,000000;20,000000
39,738332;20,000000;20,000000
39,757860;20,000000;20,000000
39,777387;20,000000;20,000000
39,796915;20,000000;20,000000
39,816442;20,000000;20,000000
39,835970;20,000000;20,000000
39,855497;20,000000;20,000000
39,875024;20,000000;20,000000
39,894552;20,000000;20,000000
39,914079;20,000000;20,000000
39,933607;20,000000;20,000000
39,953134;20,000000;20,000000
39,972662;20,000000;20,000000
39,992189;20,000000;20,000000
40,011716;20,000000;20,000000
40,031244;20,000000;20,000000
40,050771;20,000000;20,000000
40,070299;20,000000;20,000000
40,089826;20,000000;20,000000
40,109354;20,000000;20,000000
40,128881;20,000000;20,000000
40,148409;20,000000;20,000000
40,167936;20,000000;20,000000
40,187463;20,000000;20,000000
40,206991;20,000000;20,000000
40,226518;20,000000;20,000000
40,246046;20,000000;20,000000
40,265573;20,000000;20,000000
40,285101;20,000000;20,000000
40,304628;20,000000;20,000000
40,324155;20,000000;20,000000
40,343683;20,000000;20,000000
40,363210;20,000000;20,000000
40,382738;20,000000;20,000000
40,402265;20,000000;20,000000
40,421793;20,000000;20,000000
40,441320;20,000000;20,000000
40,460847;20,000000;20,000000
40,480375;20,000000;20,000000
40,499902;20,000000;20,000000
40,519430;20,000000;20,000000
40,538957;20,000000;20,000000
40,558485;20,000000;20,000000
40,578012;20,000000;20,000000
40,597540;20,000000;20,000000
40,617067;20,000000;20,000000
40,636594;20,000000;20,000000
40,656122;20,000000;20,000000
40,675649;20,000000;20,000000
40,695177;20,000000;20,000000
40,714704;20,000000;20,000000
40,734232;20,000000;20,000000
40,753759;20,000000;20,000000
40,773286;20,000000;20,000000
40,792814;20,000000;20,000000
40,812341;20,000000;20,000000
40,831869;20,000000;20,000000
40,851396;20,000000;20,000000
40,870924;20,000000;20,000000
40,890451;20,000000;20,000000
40,909979;20,000000;20,000000
40,929506;20,000000;20,000000
40,949033;20,000000;20,000000
40,968561;20,000000;20,000000
40,988088;20,000000;20,000000
41,007616;20,000000;20,000000
41,027143;20,000000;20,000000
41,046671;20,000000;20,000000
41,066198;20,000000;20,000000
41,085725;20,000000;20,000000
41,105253;20,000000;20,000000
41,124780;20,000000;20,000000
41,144308;20,000000;20,000000
41,163835;20,000000;20,000000
41,183363;20,000000;20,000000
41,202890;20,000000;20,000000
41,222417;20,000000;20,000000
41,241945;20,000000;20,000000
41,261472;20,000000;20,000000
41,281000;20,000000;20,000000
41,300527;20,000000;20,000000
41,320055;20,000000;20,000000
41,339582;20,000000;20,000000
41,359110;20,000000;20,000000
41,378637;20,000000;20,000000
41,398164;20,000000;20,000000
41,417692;20,000000;20,000000
41,437219;20,000000;20,000000
41,456747;20,000000;20,000000
41,476274;20,000000;20,000000
41,495802;20,000000;20,000000
41,515329;20,000000;20,000000
41,534856;20,000000;20,000000
41,554384;20,000000;20,000000
41,573911;20,000000;20,000000
41,593439;20,000000;20,000000
41,612966;20,000000;20,000000
41,632494;20,000000;20,000000
41,652021;20,000000;20,000000
41,671549;20,000000;20,000000
41,691076;20,000000;20,000000
41,710603;20,000000;20,000000
41,730131;20,000000;20,000000
41,749658;20,000000;20,000000
41,769186;20,000000;20,000000
41,788713;20,000000;20,000000
41,808241;20,000000;20,000000
41,827768;20,000000;20,000000
41,847295;20,000000;20,000000
41,866823;20,000000;20,000000
41,886350;20,000000;20,000000
41,905878;20,000000;20,000000
41,925405;20,000000;20,000000
41,944933;20,000000;20,000000
41,964460;20,000000;20,000000
41,983988;20,000000;20,000000
42,003515;20,000000;20,000000
42,023042;20,000000;20,000000
42,042570;20,000000;20,000000
42,062097;20,000000;20,000000
42,081625;20,000000;20,000000
42,101152;20,000000;20,000000
42,120680;20,000000;20,000000
42,140207;20,000000;20,000000
42,159734;20,000000;20,000000
42,179262;20,000000;20,000000
42,198789;20,000000;20,000000
42,218317;20,000000;20,000000
42,237844;20,000000;20,000000
42,257372;20,000000;20,000000
42,276899;20,000000;20,000000
42,296426;20,000000;20,000000
42,315954;20,000000;20,000000
42,335481;20,000000;20,000000
42,355009;20,000000;20,000000
42,374536;20,000000;20,000000
42,394064;20,000000;20,000000
42,413591;20,000000;20,000000
42,433119;20,000000;20,000000
42,452646;20,000000;20,000000
42,472173;20,000000;20,000000
42,491701;20,000000;20,000000
42,511228;20,000000;20,000000
42,530756;20,000000;20,000000
42,550283;20,000000;20,000000
42,569811;20,000000;20,000000
42,589338;20,000000;20,000000
42,608865;20,000000;20,000000
42,628393;20,000000;20,000000
42,647920;20,000000;20,000000
42,667448;20,000000;20,000000
42,686975;20,000000;20,000000
42,706503;20,000000;20,000000
42,726030;20,000000;20,000000
42,745558;20,000000;20,000000
42,765085;20,000000;20,000000
42,784612;20,000000;20,000000
42,804140;20,000000;20,000000
42,823667;20,000000;20,000000
42,843195;20,000000;20,000000
42,862722;20,000000;20,000000
42,882250;20,000000;20,000000
42,901777;20,000000;20,000000
42,921304;20,000000;20,000000
42,940832;20,000000;20,000000
42,960359;20,000000;20,000000
42,979887;20,000000;20,000000
42,999414;20,000000;20,000000
43,018942;20,000000;20,000000
43,038469;20,000000;20,000000
43,057996;20,000000;20,000000
43,077524;20,000000;20,000000
43,097051;20,000000;20,000000
43,116579;20,000000;20,000000
43,136106;20,000000;20,000000
43,155634;20,000000;20,000000
43,175161;20,000000;20,000000
43,194689;20,000000;20,000000
43,214216;20,000000;20,000000
43,233743;20,000000;20,000000
43,253271;20,000000;20,000000
43,272798;20,000000;20,000000
43,292326;20,000000;20,000000
43,311853;20,000000;20,000000
43,331381;20,000000;20,000000
43,350908;20,000000;20,000000
43,370435;20,000000;20,000000
43,389963;20,000000;20,000000
43,409490;20,000000;20,000000
43,429018;20,000000;20,000000
43,448545;20,000000;20,000000
43,468073;20,000000;20,000000
43,487600;20,000000;20,000000
43,507128;20,000000;20,000000
43,526655;20,000000;20,000000
43,546182;20,000000;20,000000
43,565710;20,000000;20,000000
43,585237;20,000000;20,000000
43,604765;20,000000;20,000000
43,624292;20,000000;20,000000
43,643820;20,000000;20,000000
43,663347;20,000000;20,000000
43,682874;20,000000;20,000000
43,702402;20,000000;20,000000
43,721929;20,000000;20,000000
43,741457;20,000000;20,000000
43,760984;20,000000;20,000000
43,780512;20,000000;20,000000
43,800039;20,000000;20,000000
43,819566;20,000000;20,000000
43,839094;20,000000;20,000000
43,858621;20,000000;20,000000
43,878149;20,000000;20,000000
43,897676;20,000000;20,000000
43,917204;20,000000;20,000000
43,936731;20,000000;20,000000
43,956259;20,000000;20,000000
43,975786;20,000000;20,000000
43,995313;20,000000;20,000000
44,014841;20,000000;20,000000
44,034368;20,000000;20,000000
44,053896;20,000000;20,000000
44,073423;20,000000;20,000000
44,092951;20,000000;20,000000
44,112478;20,000000;20,000000
44,132005;20,000000;20,000000
44,151533;20,000000;20,000000
44,171060;20,000000;20,000000
44,190588;20,000000;20,000000
44,210115;20,000000;20,000000
44,229643;20,000000;20,000000
44,249170;20,000000;20,000000
44,268698;20,000000;20,000000
44,288225;20,000000;20,000000
44,307752;20,000000;20,000000
44,327280;20,000000;20,000000
44,346807;20,000000;20,000000
44,366335;20,000000;20,000000
44,385862;20,000000;20,000000
44,405390;20,000000;20,000000
44,424917;20,000000;20,000000
44,444444;20,000000;20,000000
44,463972;20,000000;20,000000
44,483499;20,000000;20,000000
44,503027;20,000000;20,000000
44,522554;20,000000;20,000000
44,542082;20,000000;20,000000
44,561609;20,000000;20,000000
44,581136;20,000000;20,000000
44,600664;20,000000;20,000000
44,620191;20,000000;20,000000
44,639719;20,000000;20,000000
44,659246;20,000000;20,000000
44,678774;20,000000;20,000000
44,698301;20,000000;20,000000
44,717829;20,000000;20,000000
44,737356;20,000000;20,000000
44,756883;20,000000;20,000000
44,776411;20,000000;20,000000
44,795938;20,000000;20,000000
44,815466;20,000000;20,000000
44,834993;20,000000;20,000000
44,854521;20,000000;20,000000
44,874048;20,000000;20,000000
44,893575;20,000000;20,000000
44,913103;20,000000;20,000000
44,932630;20,000000;20,000000
44,952158;20,000000;20,000000
44,971685;20,000000;20,000000
44,991213;20,000000;20,000000
45,010740;20,000000;20,000000
45,030268;20,000000;20,000000
45,049795;20,000000;20,000000
45,069322;20,000000;20,000000
45,088850;20,000000;20,000000
45,108377;20,000000;20,000000
45,127905;20,000000;20,000000
45,147432;20,000000;20,000000
45,166960;20,000000;20,000000
45,186487;20,000000;20,000000
45,206014;20,000000;20,000000
45,225542;20,000000;20,000000
45,245069;20,000000;20,000000
45,264597;20,000000;20,000000
45,284124;20,000000;20,000000
45,303652;20,000000;20,000000
45,323179;20,000000;20,000000
45,342707;20,000000;20,000000
45,362234;20,000000;20,000000
45,381761;20,000000;20,000000
45,401289;20,000000;20,000000
45,420816;20,000000;20,000000
45,440344;20,000000;20,000000
45,459871;20,000000;20,000000
45,479399;20,000000;20,000000
45,498926;20,000000;20,000000
45,518453;20,000000;20,000000
45,537981;20,000000;20,000000
45,557508;20,000000;20,000000
45,577036;20,000000;20,000000
45,596563;20,000000;20,000000
45,616091;20,000000;20,000000
45,635618;20,000000;20,000000
45,655145;20,000000;20,000000
45,674673;20,000000;20,000000
45,694200;20,000000;20,000000
45,713728;20,000000;20,000000
45,733255;20,000000;20,000000
45,752783;20,000000;20,000000
45,772310;20,000000;20,000000
45,791838;20,000000;20,000000
45,811365;20,000000;20,000000
45,830892;20,000000;20,000000
45,850420;20,000000;20,000000
45,869947;20,000000;20,000000
45,889475;20,000000;20,000000
45,909002;20,000000;20,000000
45,928530;20,000000;20,000000
45,948057;20,000000;20,000000
45,967584;20,000000;20,000000
45,987112;20,000000;20,000000
46,006639;20,000000;20,000000
46,026167;20,000000;20,000000
46,045694;20,000000;20,000000
46,065222;20,000000;20,000000
46,084749;20,000000;20,000000
46,104277;20,000000;20,000000
46,123804;20,000000;20,000000
46,143331;20,000000;20,000000
46,162859;20,000000;20,000000
46,182386;20,000000;20,000000
46,201914;20,000000;20,000000
46,221441;20,000000;20,000000
46,240969;20,000000;20,000000
46,260496;20,000000;20,000000
46,280023;20,000000;20,000000
46,299551;20,000000;20,000000
46,319078;20,000000;20,000000
46,338606;20,000000;20,000000
46,358133;20,000000;20,000000
46,377661;20,000000;20,000000
46,397188;20,000000;20,000000
46,416715;20,000000;20,000000
46,436243;20,000000;20,000000
46,455770;20,000000;20,000000
46,475298;20,000000;20,000000
46,494825;20,000000;20,000000
46,514353;20,000000;20,000000
46,533880;20,000000;20,000000
46,553408;20,000000;20,000000
46,572935;20,000000;20,000000
46,592462;20,000000;20,000000
46,611990;20,000000;20,000000
46,631517;20,000000;20,000000
46,651045;20,000000;20,000000
46,670572;20,000000;20,000000
46,690100;20,000000;20,000000
46,709627;20,000000;20,000000
46,729154;20,000000;20,000000
46,748682;20,000000;20,000000
46,768209;20,000000;20,000000
46,787737;20,000000;20,000000
46,807264;20,000000;20,000000
46,826792;20,000000;20,000000
46,846319;20,000000;20,000000
46,865847;20,000000;20,000000
46,885374;20,000000;20,000000
46,904901;20,000000;20,000000
46,924429;20,000000;20,000000
46,943956;20,000000;20,000000
46,963484;20,000000;20,000000
46,983011;20,000000;20,000000
47,002539;20,000000;20,000000
47,022066;20,000000;20,000000
47,041593;20,000000;20,000000
47,061121;20,000000;20,000000
47,080648;20,000000;20,000000
47,100176;20,000000;20,000000
47,119703;20,000000;20,000000
47,139231;20,000000;20,000000
47,158758;20,000000;20,000000
47,178285;20,000000;20,000000
47,197813;20,000000;20,000000
47,217340;20,000000;20,000000
47,236868;20,000000;20,000000
47,256395;20,000000;20,000000
47,275923;20,000000;20,000000
47,295450;20,000000;20,000000
47,314978;20,000000;20,000000
47,334505;20,000000;20,000000
47,354032;20,000000;20,000000
47,373560;20,000000;20,000000
47,393087;20,000000;20,000000
47,412615;20,000000;20,000000
47,432142;20,000000;20,000000
47,451670;20,000000;20,000000
47,471197;20,000000;20,000000
47,490724;20,000000;20,000000
47,510252;20,000000;20,000000
47,529779;20,000000;20,000000
47,549307;20,000000;20,000000
47,568834;20,000000;20,000000
47,588362;20,000000;20,000000
47,607889;20,000000;20,000000
47,627417;20,000000;20,000000
47,646944;20,000000;20,000000
47,666471;20,000000;20,000000
47,685999;20,000000;20,000000
47,705526;20,000000;20,000000
47,725054;20,000000;20,000000
47,744581;20,000000;20,000000
47,764109;20,000000;20,000000
47,783636;20,000000;20,000000
47,803163;20,000000;20,000000
47,822691;20,000000;20,000000
47,842218;20,000000;20,000000
47,861746;20,000000;20,000000
47,881273;20,000000;20,000000
47,900801;20,000000;20,000000
47,920328;20,000000;20,000000
47,939855;20,000000;20,000000
47,959383;20,000000;20,000000
47,978910;20,000000;20,000000
47,998438;20,000000;20,000000
48,017965;20,000000;20,000000
48,037493;20,000000;20,000000
48,057020;20,000000;20,000000
48,076548;20,000000;20,000000
48,096075;20,000000;20,000000
48,115602;20,000000;20,000000
48,135130;20,000000;20,000000
48,154657;20,000000;20,000000
48,174185;20,000000;20,000000
48,193712;20,000000;20,000000
48,213240;20,000000;20,000000
48,232767;20,000000;20,000000
48,252294;20,000000;20,000000
48,271822;20,000000;20,000000
48,291349;20,000000;20,000000
48,310877;20,000000;20,000000
48,330404;20,000000;20,000000
48,349932;20,000000;20,000000
48,369459;20,000000;20,000000
48,388987;20,000000;20,000000
48,408514;20,000000;20,000000
48,428041;20,000000;20,000000
48,447569;20,000000;20,000000
48,467096;20,000000;20,000000
48,486624;20,000000;20,000000
48,506151;20,000000;20,000000
48,525679;20,000000;20,000000
48,545206;20,000000;20,000000
48,564733;20,000000;20,000000
48,584261;20,000000;20,000000
48,603788;20,000000;20,000000
48,623316;20,000000;20,000000
48,642843;20,000000;20,000000
48,662371;20,000000;20,000000
48,681898;20,000000;20,000000
48,701426;20,000000;20,000000
48,720953;20,000000;20,000000
48,740480;20,000000;20,000000
48,760008;20,000000;20,000000
48,779535;20,000000;20,000000
48,799063;20,000000;20,000000
48,818590;20,000000;20,000000
48,838118;20,000000;20,000000
48,857645;20,000000;20,000000
48,877172;20,000000;20,000000
48,896700;20,000000;20,000000
48,916227;20,000000;20,000000
48,935755;20,000000;20,000000
48,955282;20,000000;20,000000
48,974810;20,000000;20,000000
48,994337;20,000000;20,000000
49,013864;20,000000;20,000000
49,033392;20,000000;20,000000
49,052919;20,000000;20,000000
49,072447;20,000000;20,000000
49,091974;20,000000;20,000000
49,111502;20,000000;20,000000
49,131029;20,000000;20,000000
49,150557;20,000000;20,000000
49,170084;20,000000;20,000000
49,189611;20,000000;20,000000
49,209139;20,000000;20,000000
49,228666;20,000000;20,000000
49,248194;20,000000;20,000000
49,267721;20,000000;20,000000
49,287249;20,000000;20,000000
49,306776;20,000000;20,000000
49,326303;20,000000;20,000000
49,345831;20,000000;20,000000
49,365358;20,000000;20,000000
49,384886;20,000000;20,000000
49,404413;20,000000;20,000000
49,423941;20,000000;20,000000
49,443468;20,000000;20,000000
49,462996;20,000000;20,000000
49,482523;20,000000;20,000000
49,502050;20,000000;20,000000
49,521578;20,000000;20,000000
49,541105;20,000000;20,000000
49,560633;20,000000;20,000000
49,580160;20,000000;20,000000
49,599688;20,000000;20,000000
49,619215;20,000000;20,000000
49,638742;20,000000;20,000000
49,658270;20,000000;20,000000
49,677797;20,000000;20,000000
49,697325;20,000000;20,000000
49,716852;20,000000;20,000000
49,736380;20,000000;20,000000
49,755907;20,000000;20,000000
49,775434;20,000000;20,000000
49,794962;20,000000;20,000000
49,814489;20,000000;20,000000
49,834017;20,000000;20,000000
49,853544;20,000000;20,000000
49,873072;20,000000;20,000000
49,892599;20,000000;20,000000
49,912127;20,000000;20,000000
49,931654;20,000000;20,000000
49,951181;20,000000;20,000000
49,970709;20,000000;20,000000
49,990236;20,000000;20,000000
50,009764;20,000000;20,000000
50,029291;20,000000;20,000000
50,048819;20,000000;20,000000
50,068346;20,000000;20,000000
50,087873;20,000000;20,000000
50,107401;20,000000;20,000000
50,126928;20,000000;20,000000
50,146456;20,000000;20,000000
50,165983;20,000000;20,000000
50,185511;20,000000;20,000000
50,205038;20,000000;20,000000
50,224566;20,000000;20,000000
50,244093;20,000000;20,000000
50,263620;20,000000;20,000000
50,283148;20,000000;20,000000
50,302675;20,000000;20,000000
50,322203;20,000000;20,000000
50,341730;20,000000;20,000000
50,361258;20,000000;20,000000
50,380785;20,000000;20,000000
50,400312;20,000000;20,000000
50,419840;20,000000;20,000000
50,439367;20,000000;20,000000
50,458895;20,000000;20,000000
50,478422;20,000000;20,000000
50,497950;20,000000;20,000000
50,517477;20,000000;20,000000
50,537004;20,000000;20,000000
50,556532;20,000000;20,000000
50,576059;20,000000;20,000000
50,595587;20,000000;20,000000
50,615114;20,000000;20,000000
50,634642;20,000000;20,000000
50,654169;20,000000;20,000000
50,673697;20,000000;20,000000
50,693224;20,000000;20,000000
50,712751;20,000000;20,000000
50,732279;20,000000;20,000000
50,751806;20,000000;20,000000
50,771334;20,000000;20,000000
50,790861;20,000000;20,000000
50,810389;20,000000;20,000000
50,829916;20,000000;20,000000
50,849443;20,000000;20,000000
50,868971;20,000000;20,000000
50,888498;20,000000;20,000000
50,908026;20,000000;20,000000
50,927553;20,000000;20,000000
50,947081;20,000000;20,000000
50,966608;20,000000;20,000000
50,986136;20,000000;20,000000
51,005663;20,000000;20,000000
51,025190;20,000000;20,000000
51,044718;20,000000;20,000000
51,064245;20,000000;20,000000
51,083773;20,000000;20,000000
51,103300;20,000000;20,000000
51,122828;20,000000;20,000000
51,142355;20,000000;20,000000
51,161882;20,000000;20,000000
51,181410;20,000000;20,000000
51,200937;20,000000;20,000000
51,220465;20,000000;20,000000
51,239992;20,000000;20,000000
51,259520;20,000000;20,000000
51,279047;20,000000;20,000000
51,298574;20,000000;20,000000
51,318102;20,000000;20,000000
51,337629;20,000000;20,000000
51,357157;20,000000;20,000000
51,376684;20,000000;20,000000
51,396212;20,000000;20,000000
51,415739;20,000000;20,000000
51,435267;20,000000;20,000000
51,454794;20,000000;20,000000
51,474321;20,000000;20,000000
51,493849;20,000000;20,000000
51,513376;20,000000;20,000000
51,532904;20,000000;20,000000
51,552431;20,000000;20,000000
51,571959;20,000000;20,000000
51,591486;20,000000;20,000000
51,611013;20,000000;20,000000
51,630541;20,000000;20,000000
51,650068;20,000000;20,000000
51,669596;20,000000;20,000000
51,689123;20,000000;20,000000
51,708651;20,000000;20,000000
51,728178;20,000000;20,000000
51,747706;20,000000;20,000000
51,767233;20,000000;20,000000
51,786760;20,000000;20,000000
51,806288;20,000000;20,000000
51,825815;20,000000;20,000000
51,845343;20,000000;20,000000
51,864870;20,000000;20,000000
51,884398;20,000000;20,000000
51,903925;20,000000;20,000000
51,923452;20,000000;20,000000
51,942980;20,000000;20,000000
51,962507;20,000000;20,000000
51,982035;20,000000;20,000000
52,001562;20,000000;20,000000
52,021090;20,000000;20,000000
52,040617;20,000000;20,000000
52,060145;20,000000;20,000000
52,079672;20,000000;20,000000
52,099199;20,000000;20,000000
52,118727;20,000000;20,000000
52,138254;20,000000;20,000000
52,157782;20,000000;20,000000
52,177309;20,000000;20,000000
52,196837;20,000000;20,000000
52,216364;20,000000;20,000000
52,235891;20,000000;20,000000
52,255419;20,000000;20,000000
52,274946;20,000000;20,000000
52,294474;20,000000;20,000000
52,314001;20,000000;20,000000
52,333529;20,000000;20,000000
52,353056;20,000000;20,000000
52,372583;20,000000;20,000000
52,392111;20,000000;20,000000
52,411638;20,000000;20,000000
52,431166;20,000000;20,000000
52,450693;20,000000;20,000000
52,470221;20,000000;20,000000
52,489748;20,000000;20,000000
52,509276;20,000000;20,000000
52,528803;20,000000;20,000000
52,548330;20,000000;20,000000
52,567858;20,000000;20,000000
52,587385;20,000000;20,000000
52,606913;20,000000;20,000000
52,626440;20,000000;20,000000
52,645968;20,000000;20,000000
52,665495;20,000000;20,000000
52,685022;20,000000;20,000000
52,704550;20,000000;20,000000
52,724077;20,000000;20,000000
52,743605;20,000000;20,000000
52,763132;20,000000;20,000000
52,782660;20,000000;20,000000
52,802187;20,000000;20,000000
52,821715;20,000000;20,000000
52,841242;20,000000;20,000000
52,860769;20,000000;20,000000
52,880297;20,000000;20,000000
52,899824;20,000000;20,000000
52,919352;20,000000;20,000000
52,938879;20,000000;20,000000
52,958407;20,000000;20,000000
52,977934;20,000000;20,000000
52,997461;20,000000;20,000000
53,016989;20,000000;20,000000
53,036516;20,000000;20,000000
53,056044;20,000000;20,000000
53,075571;20,000000;20,000000
53,095099;20,000000;20,000000
53,114626;20,000000;20,000000
53,134153;20,000000;20,000000
53,153681;20,000000;20,000000
53,173208;20,000000;20,000000
53,192736;20,000000;20,000000
53,212263;20,000000;20,000000
53,231791;20,000000;20,000000
53,251318;20,000000;20,000000
53,270846;20,000000;20,000000
53,290373;20,000000;20,000000
53,309900;20,000000;20,000000
53,329428;20,000000;20,000000
53,348955;20,000000;20,000000
53,368483;20,000000;20,000000
53,388010;20,000000;20,000000
53,407538;20,000000;20,000000
53,427065;20,000000;20,000000
53,446592;20,000000;20,000000
53,466120;20,000000;20,000000
53,485647;20,000000;20,000000
53,505175;20,000000;20,000000
53,524702;20,000000;20,000000
53,544230;20,000000;20,000000
53,563757;20,000000;20,000000
53,583285;20,000000;20,000000
53,602812;20,000000;20,000000
53,622339;20,000000;20,000000
53,641867;20,000000;20,000000
53,661394;20,000000;20,000000
53,680922;20,000000;20,000000
53,700449;20,000000;20,000000
53,719977;20,000000;20,000000
53,739504;20,000000;20,000000
53,759031;20,000000;20,000000
53,778559;20,000000;20,000000
53,798086;20,000000;20,000000
53,817614;20,000000;20,000000
53,837141;20,000000;20,000000
53,856669;20,000000;20,000000
53,876196;20,000000;20,000000
53,895723;20,000000;20,000000
53,915251;20,000000;20,000000
53,934778;20,000000;20,000000
53,954306;20,000000;20,000000
53,973833;20,000000;20,000000
53,993361;20,000000;20,000000
54,012888;20,000000;20,000000
54,032416;20,000000;20,000000
54,051943;20,000000;20,000000
54,071470;20,000000;20,000000
54,090998;20,000000;20,000000
54,110525;20,000000;20,000000
54,130053;20,000000;20,000000
54,149580;20,000000;20,000000
54,169108;20,000000;20,000000
54,188635;20,000000;20,000000
54,208162;20,000000;20,000000
54,227690;20,000000;20,000000
54,247217;20,000000;20,000000
54,266745;20,000000;20,000000
54,286272;20,000000;20,000000
54,305800;20,000000;20,000000
54,325327;20,000000;20,000000
54,344855;20,000000;20,000000
54,364382;20,000000;20,000000
54,383909;20,000000;20,000000
54,403437;20,000000;20,000000
54,422964;20,000000;20,000000
54,442492;20,000000;20,000000
54,462019;20,000000;20,000000
54,481547;20,000000;20,000000
54,501074;20,000000;20,000000
54,520601;20,000000;20,000000
54,540129;20,000000;20,000000
54,559656;20,000000;20,000000
