X;Explicit
6,817960;20,000000
6,822840;20,000000
6,827721;20,000000
6,832601;20,000000
6,837482;20,000000
6,842362;20,000000
6,847243;20,000000
6,852123;20,000000
6,857003;20,000000
6,861884;20,000000
6,866764;20,000000
6,871645;20,000000
6,876525;20,000000
6,881406;20,000000
6,886286;20,000000
6,891166;20,000000
6,896047;20,000000
6,900927;20,000000
6,905808;20,000000
6,910688;20,000000
6,915569;20,000000
6,920449;20,000000
6,925329;20,000000
6,930210;20,000000
6,935090;20,000000
6,939971;20,000000
6,944851;20,000000
6,949732;20,000000
6,954612;20,000000
6,959492;20,000000
6,964373;20,000000
6,969253;20,000000
6,974134;20,000000
6,979014;20,000000
6,983895;20,000000
6,988775;20,000000
6,993655;20,000000
6,998536;20,000000
7,003416;20,000000
7,008297;20,000000
7,013177;20,000000
7,018058;20,000000
7,022938;20,000000
7,027818;20,000000
7,032699;20,000000
7,037579;20,000000
7,042460;20,000000
7,047340;20,000000
7,052221;20,000000
7,057101;20,000000
7,061981;20,000000
7,066862;20,000000
7,071742;20,000000
7,076623;20,000000
7,081503;20,000000
7,086384;20,000000
7,091264;20,000000
7,096144;20,000000
7,101025;20,000000
7,105905;20,000000
7,110786;20,000000
7,115666;20,000000
7,120547;20,000000
7,125427;20,000000
7,130307;20,000000
7,135188;20,000000
7,140068;20,000000
7,144949;20,000000
7,149829;20,000000
7,154710;20,000000
7,159590;20,000000
7,164470;20,000000
7,169351;20,000000
7,174231;20,000000
7,179112;20,000000
7,183992;20,000000
7,188873;20,000000
7,193753;20,000000
7,198633;20,000000
7,203514;20,000000
7,208394;20,000000
7,213275;20,000000
7,218155;20,000000
7,223036;20,000000
7,227916;20,000000
7,232796;20,000000
7,237677;20,000000
7,242557;20,000000
7,247438;20,000000
7,252318;20,000000
7,257199;20,000000
7,262079;20,000000
7,266959;20,000000
7,271840;20,000000
7,276720;20,000000
7,281601;20,000000
7,286481;20,000000
7,291362;20,000000
7,296242;20,000000
7,301122;20,000000
7,306003;20,000000
7,310883;20,000000
7,315764;20,000000
7,320644;20,000000
7,325525;20,000000
7,330405;20,000000
7,335286;20,000000
7,340166;20,000000
7,345046;20,000000
7,349927;20,000000
7,354807;20,000000
7,359688;20,000000
7,364568;20,000000
7,369449;20,000000
7,374329;20,000000
7,379209;20,000000
7,384090;20,000000
7,388970;20,000000
7,393851;20,000000
7,398731;20,000000
7,403612;20,000000
7,408492;20,000000
7,413372;20,000000
7,418253;20,000000
7,423133;20,000000
7,428014;20,000000
7,432894;20,000000
7,437775;20,000000
7,442655;20,000000
7,447535;20,000000
7,452416;20,000000
7,457296;20,000000
7,462177;20,000000
7,467057;20,000000
7,471938;20,000000
7,476818;20,000000
7,481698;20,000000
7,486579;20,000000
7,491459;20,000000
7,496340;20,000000
7,501220;20,000000
7,506101;20,000000
7,510981;20,000000
7,515861;20,000000
7,520742;20,000000
7,525622;20,000000
7,530503;20,000000
7,535383;20,000000
7,540264;20,000000
7,545144;20,000000
7,550024;20,000000
7,554905;20,000000
7,559785;20,000000
7,564666;20,000000
7,569546;20,000000
7,574427;20,000000
7,579307;20,000000
7,584187;20,000000
7,589068;20,000000
7,593948;20,000000
7,598829;20,000000
7,603709;20,000000
7,608590;20,000000
7,613470;20,000000
7,618350;20,000000
7,623231;20,000000
7,628111;20,000000
7,632992;20,000000
7,637872;20,000000
7,642753;20,000000
7,647633;20,000000
7,652513;20,000000
7,657394;20,000000
7,662274;20,000000
7,667155;20,000000
7,672035;20,000000
7,676916;20,000000
7,681796;20,000000
7,686676;20,000000
7,691557;20,000000
7,696437;20,000000
7,701318;20,000000
7,706198;20,000000
7,711079;20,000000
7,715959;20,000000
7,720839;20,000000
7,725720;20,000000
7,730600;20,000000
7,735481;20,000000
7,740361;20,000000
7,745242;20,000000
7,750122;20,000000
7,755002;20,000000
7,759883;20,000000
7,764763;20,000000
7,769644;20,000000
7,774524;20,000000
7,779405;20,000000
7,784285;20,000000
7,789165;20,000000
7,794046;20,000000
7,798926;20,000000
7,803807;20,000000
7,808687;20,000000
7,813568;20,000000
7,818448;20,000000
7,823328;20,000000
7,828209;20,000000
7,833089;20,000000
7,837970;20,000000
7,842850;20,000000
7,847731;20,000000
7,852611;20,000000
7,857491;20,000000
7,862372;20,000000
7,867252;20,000000
7,872133;20,000000
7,877013;20,000000
7,881894;20,000000
7,886774;20,000000
7,891654;20,000000
7,896535;20,000000
7,901415;20,000000
7,906296;20,000000
7,911176;20,000000
7,916057;20,000000
7,920937;20,000000
7,925817;20,000000
7,930698;20,000000
7,935578;20,000000
7,940459;20,000000
7,945339;20,000000
7,950220;20,000000
7,955100;20,000000
7,959980;20,000000
7,964861;20,000000
7,969741;20,000000
7,974622;20,000000
7,979502;20,000000
7,984383;20,000000
7,989263;20,000000
7,994143;20,000000
7,999024;20,000000
8,003904;20,000000
8,008785;20,000000
8,013665;20,000000
8,018546;20,000000
8,023426;20,000000
8,028306;20,000000
8,033187;20,000000
8,038067;20,000000
8,042948;20,000000
8,047828;20,000000
8,052709;20,000000
8,057589;20,000000
8,062469;20,000000
8,067350;20,000000
8,072230;20,000000
8,077111;20,000000
8,081991;20,000000
8,086872;20,000000
8,091752;20,000000
8,096633;20,000000
8,101513;20,000000
8,106393;20,000000
8,111274;20,000000
8,116154;20,000000
8,121035;20,000000
8,125915;20,000000
8,130796;20,000000
8,135676;20,000000
8,140556;20,000000
8,145437;20,000000
8,150317;20,000000
8,155198;20,000000
8,160078;20,000000
8,164959;20,000000
8,169839;20,000000
8,174719;20,000000
8,179600;20,000000
8,184480;20,000000
8,189361;20,000000
8,194241;20,000000
8,199122;20,000000
8,204002;20,000000
8,208882;20,000000
8,213763;20,000000
8,218643;20,000000
8,223524;20,000000
8,228404;20,000000
8,233285;20,000000
8,238165;20,000000
8,243045;20,000000
8,247926;20,000000
8,252806;20,000000
8,257687;20,000000
8,262567;20,000000
8,267448;20,000000
8,272328;20,000000
8,277208;20,000000
8,282089;20,000000
8,286969;20,000000
8,291850;20,000000
8,296730;20,000000
8,301611;20,000000
8,306491;20,000000
8,311371;20,000000
8,316252;20,000000
8,321132;20,000000
8,326013;20,000000
8,330893;20,000000
8,335774;20,000000
8,340654;20,000000
8,345534;20,000000
8,350415;20,000000
8,355295;20,000000
8,360176;20,000000
8,365056;20,000000
8,369937;20,000000
8,374817;20,000000
8,379697;20,000000
8,384578;20,000000
8,389458;20,000000
8,394339;20,000000
8,399219;20,000000
8,404100;20,000000
8,408980;20,000000
8,413860;20,000000
8,418741;20,000000
8,423621;20,000000
8,428502;20,000000
8,433382;20,000000
8,438263;20,000000
8,443143;20,000000
8,448023;20,000000
8,452904;20,000000
8,457784;20,000000
8,462665;20,000000
8,467545;20,000000
8,472426;20,000000
8,477306;20,000000
8,482186;20,000000
8,487067;20,000000
8,491947;20,000000
8,496828;20,000000
8,501708;20,000000
8,506589;20,000000
8,511469;20,000000
8,516349;20,000000
8,521230;20,000000
8,526110;20,000000
8,530991;20,000000
8,535871;20,000000
8,540752;20,000000
8,545632;20,000000
8,550512;20,000000
8,555393;20,000000
8,560273;20,000000
8,565154;20,000000
8,570034;20,000000
8,574915;20,000000
8,579795;20,000000
8,584675;20,000000
8,589556;20,000000
8,594436;20,000000
8,599317;20,000000
8,604197;20,000000
8,609078;20,000000
8,613958;20,000000
8,618838;20,000000
8,623719;20,000000
8,628599;20,000000
8,633480;20,000000
8,638360;20,000000
8,643241;20,000000
8,648121;20,000000
8,653001;20,000000
8,657882;20,000000
8,662762;20,000000
8,667643;20,000000
8,672523;20,000000
8,677404;20,000000
8,682284;20,000000
8,687164;20,000000
8,692045;20,000000
8,696925;20,000000
8,701806;20,000000
8,706686;20,000000
8,711567;20,000000
8,716447;20,000000
8,721327;20,000000
8,726208;20,000000
8,731088;20,000000
8,735969;20,000000
8,740849;20,000000
8,745730;20,000000
8,750610;20,000000
8,755490;20,000000
8,760371;20,000000
8,765251;20,000000
8,770132;20,000000
8,775012;20,000000
8,779893;20,000000
8,784773;20,000000
8,789653;20,000000
8,794534;20,000000
8,799414;20,000000
8,804295;20,000000
8,809175;20,000000
8,814056;20,000000
8,818936;20,000000
8,823816;20,000000
8,828697;20,000000
8,833577;20,000000
8,838458;20,000000
8,843338;20,000000
8,848219;20,000000
8,853099;20,000000
8,857980;20,000000
8,862860;20,000000
8,867740;20,000000
8,872621;20,000000
8,877501;20,000000
8,882382;20,000000
8,887262;20,000000
8,892143;20,000000
8,897023;20,000000
8,901903;20,000000
8,906784;20,000000
8,911664;20,000000
8,916545;20,000000
8,921425;20,000000
8,926306;20,000000
8,931186;20,000000
8,936066;20,000000
8,940947;20,000000
8,945827;20,000000
8,950708;20,000000
8,955588;20,000000
8,960469;20,000000
8,965349;20,000000
8,970229;20,000000
8,975110;20,000000
8,979990;20,000000
8,984871;20,000000
8,989751;20,000000
8,994632;20,000000
8,999512;20,000000
9,004392;20,000000
9,009273;20,000000
9,014153;20,000000
9,019034;20,000000
9,023914;20,000000
9,028795;20,000000
9,033675;20,000000
9,038555;20,000000
9,043436;20,000000
9,048316;20,000000
9,053197;20,000000
9,058077;20,000000
9,062958;20,000000
9,067838;20,000000
9,072718;20,000000
9,077599;20,000000
9,082479;20,000000
9,087360;20,000000
9,092240;20,000000
9,097121;20,000000
9,102001;20,000000
9,106881;20,000000
9,111762;20,000000
9,116642;20,000000
9,121523;20,000000
9,126403;20,000000
9,131284;20,000000
9,136164;20,000000
9,141044;20,000000
9,145925;20,000000
9,150805;20,000000
9,155686;20,000000
9,160566;20,000000
9,165447;20,000000
9,170327;20,000000
9,175207;20,000000
9,180088;20,000000
9,184968;20,000000
9,189849;20,000000
9,194729;20,000000
9,199610;20,000000
9,204490;20,000000
9,209370;20,000000
9,214251;20,000000
9,219131;20,000000
9,224012;20,000000
9,228892;20,000000
9,233773;20,000000
9,238653;20,000000
9,243533;20,000000
9,248414;20,000000
9,253294;20,000000
9,258175;20,000000
9,263055;20,000000
9,267936;20,000000
9,272816;20,000000
9,277696;20,000000
9,282577;20,000000
9,287457;20,000000
9,292338;20,000000
9,297218;20,000000
9,302099;20,000000
9,306979;20,000000
9,311859;20,000000
9,316740;20,000000
9,321620;20,000000
9,326501;20,000000
9,331381;20,000000
9,336262;20,000000
9,341142;20,000000
9,346022;20,000000
9,350903;20,000000
9,355783;20,000000
9,360664;20,000000
9,365544;20,000000
9,370425;20,000000
9,375305;20,000000
9,380185;20,000000
9,385066;20,000000
9,389946;20,000000
9,394827;20,000000
9,399707;20,000000
9,404588;20,000000
9,409468;20,000000
9,414348;20,000000
9,419229;20,000000
9,424109;20,000000
9,428990;20,000000
9,433870;20,000000
9,438751;20,000000
9,443631;20,000000
9,448511;20,000000
9,453392;20,000000
9,458272;20,000000
9,463153;20,000000
9,468033;20,000000
9,472914;20,000000
9,477794;20,000000
9,482674;20,000000
9,487555;20,000000
9,492435;20,000000
9,497316;20,000000
9,502196;20,000000
9,507077;20,000000
9,511957;20,000000
9,516837;20,000000
9,521718;20,000000
9,526598;20,000000
9,531479;20,000000
9,536359;20,000000
9,541240;20,000000
9,546120;20,000000
9,551000;20,000000
9,555881;20,000000
9,560761;20,000000
9,565642;20,000000
9,570522;20,000000
9,575403;20,000000
9,580283;20,000000
9,585163;20,000000
9,590044;20,000000
9,594924;20,000000
9,599805;20,000000
9,604685;20,000000
9,609566;20,000000
9,614446;20,000000
9,619327;20,000000
9,624207;20,000000
9,629087;20,000000
9,633968;20,000000
9,638848;20,000000
9,643729;20,000000
9,648609;20,000000
9,653490;20,000000
9,658370;20,000000
9,663250;20,000000
9,668131;20,000000
9,673011;20,000000
9,677892;20,000000
9,682772;20,000000
9,687653;20,000000
9,692533;20,000000
9,697413;20,000000
9,702294;20,000000
9,707174;20,000000
9,712055;20,000000
9,716935;20,000000
9,721816;20,000000
9,726696;20,000000
9,731576;20,000000
9,736457;20,000000
9,741337;20,000000
9,746218;20,000000
9,751098;20,000000
9,755979;20,000000
9,760859;20,000000
9,765739;20,000000
9,770620;20,000000
9,775500;20,000000
9,780381;20,000000
9,785261;20,000000
9,790142;20,000000
9,795022;20,000000
9,799902;20,000000
9,804783;20,000000
9,809663;20,000000
9,814544;20,000000
9,819424;20,000000
9,824305;20,000000
9,829185;20,000000
9,834065;20,000000
9,838946;20,000000
9,843826;20,000000
9,848707;20,000000
9,853587;20,000000
9,858468;20,000000
9,863348;20,000000
9,868228;20,000000
9,873109;20,000000
9,877989;20,000000
9,882870;20,000000
9,887750;20,000000
9,892631;20,000000
9,897511;20,000000
9,902391;20,000000
9,907272;20,000000
9,912152;20,000000
9,917033;20,000000
9,921913;20,000000
9,926794;20,000000
9,931674;20,000000
9,936554;20,000000
9,941435;20,000000
9,946315;20,000000
9,951196;20,000000
9,956076;20,000000
9,960957;20,000000
9,965837;20,000000
9,970717;20,000000
9,975598;20,000000
9,980478;20,000000
9,985359;20,000000
9,990239;20,000000
9,995120;20,000000
10,000000;20,000000
10,000469;20,000000
10,000938;20,000000
10,001406;20,000000
10,001875;20,000000
10,002344;20,000000
10,002813;20,000000
10,003281;20,000000
10,003750;20,000000
10,004219;20,000000
10,004688;20,000000
10,005156;20,000000
10,005625;20,000000
10,006094;20,000000
10,006563;20,000000
10,007031;20,000000
10,007500;20,000000
10,007969;20,000000
10,008438;20,000000
10,008906;20,000000
10,009375;20,000000
10,009844;20,000000
10,010313;20,000000
10,010781;20,000000
10,011250;20,000000
10,011719;20,000000
10,012188;20,000000
10,012656;20,000000
10,013125;20,000000
10,013594;20,000000
10,014063;20,000000
10,014531;20,000000
10,015000;20,000000
10,015469;20,000000
10,015938;20,000000
10,016406;20,000000
10,016875;20,000000
10,017344;20,000000
10,017813;20,000000
10,018281;20,000000
10,018750;20,000000
10,019219;20,000000
10,019688;20,000000
10,020156;20,000000
10,020625;20,000000
10,021094;20,000000
10,021563;20,000000
10,022031;20,000000
10,022500;20,000000
10,022969;20,000000
10,023438;20,000000
10,023906;20,000000
10,024375;20,000000
10,024844;20,000000
10,025313;20,000000
10,025781;20,000000
10,026250;20,000000
10,026719;20,000000
10,027188;20,000000
10,027656;20,000000
10,028125;20,000000
10,028594;20,000000
10,029063;20,000000
10,029531;20,000000
10,030000;20,000000
10,030469;20,000000
10,030938;20,000000
10,031406;20,000000
10,031875;20,000000
10,032344;20,000000
10,032813;20,000000
10,033281;20,000000
10,033750;20,000000
10,034219;20,000000
10,034688;20,000000
10,035156;20,000000
10,035625;20,000000
10,036094;20,000000
10,036563;20,000000
10,037031;20,000000
10,037500;20,000000
10,037969;20,000000
10,038438;20,000000
10,038906;20,000000
10,039375;20,000000
10,039844;20,000000
10,040313;20,000000
10,040781;20,000000
10,041250;20,000000
10,041719;20,000000
10,042188;20,000000
10,042656;20,000000
10,043125;20,000000
10,043594;20,000000
10,044063;20,000000
10,044531;20,000000
10,045000;20,000000
10,045469;20,000000
10,045938;20,000000
10,046406;20,000000
10,046875;20,000000
10,047344;20,000000
10,047813;20,000000
10,048281;20,000000
10,048750;20,000000
10,049219;20,000000
10,049688;20,000000
10,050156;20,000000
10,050625;20,000000
10,051094;20,000000
10,051563;20,000000
10,052031;20,000000
10,052500;20,000000
10,052969;20,000000
10,053438;20,000000
10,053906;20,000000
10,054375;20,000000
10,054844;20,000000
10,055313;20,000000
10,055781;20,000000
10,056250;20,000000
10,056719;20,000000
10,057188;20,000000
10,057656;20,000000
10,058125;20,000000
10,058594;20,000000
10,059063;20,000000
10,059531;20,000000
10,060000;20,000000
10,060469;20,000000
10,060938;20,000000
10,061406;20,000000
10,061875;20,000000
10,062344;20,000000
10,062813;20,000000
10,063281;20,000000
10,063750;20,000000
10,064219;20,000000
10,064688;20,000000
10,065156;20,000000
10,065625;20,000000
10,066094;20,000000
10,066563;20,000000
10,067031;20,000000
10,067500;20,000000
10,067969;20,000000
10,068438;20,000000
10,068906;20,000000
10,069375;20,000000
10,069844;20,000000
10,070313;20,000000
10,070781;20,000000
10,071250;20,000000
10,071719;20,000000
10,072188;20,000000
10,072656;20,000000
10,073125;20,000000
10,073594;20,000000
10,074063;20,000000
10,074531;20,000000
10,075000;20,000000
10,075469;20,000000
10,075938;20,000000
10,076406;20,000000
10,076875;20,000000
10,077344;20,000000
10,077813;20,000000
10,078281;20,000000
10,078750;20,000000
10,079219;20,000000
10,079688;20,000000
10,080156;20,000000
10,080625;20,000000
10,081094;20,000000
10,081563;20,000000
10,082031;20,000000
10,082500;20,000000
10,082969;20,000000
10,083438;20,000000
10,083906;20,000000
10,084375;20,000000
10,084844;20,000000
10,085313;20,000000
10,085781;20,000000
10,086250;20,000000
10,086719;20,000000
10,087188;20,000000
10,087656;20,000000
10,088125;20,000000
10,088594;20,000000
10,089063;20,000000
10,089531;20,000000
10,090000;20,000000
10,090469;20,000000
10,090938;20,000000
10,091406;20,000000
10,091875;20,000000
10,092344;20,000000
10,092813;20,000000
10,093281;20,000000
10,093750;20,000000
10,094219;20,000000
10,094688;20,000000
10,095156;20,000000
10,095625;20,000000
10,096094;20,000000
10,096563;20,000000
10,097031;20,000000
10,097500;20,000000
10,097969;20,000000
10,098438;20,000000
10,098906;20,000000
10,099375;20,000000
10,099844;20,000000
10,100313;20,000000
10,100781;20,000000
10,101250;20,000000
10,101719;20,000000
10,102188;20,000000
10,102656;20,000000
10,103125;20,000000
10,103594;20,000000
10,104063;20,000000
10,104531;20,000000
10,105000;20,000000
10,105469;20,000000
10,105938;20,000000
10,106406;20,000000
10,106875;20,000000
10,107344;20,000000
10,107813;20,000000
10,108281;20,000000
10,108750;20,000000
10,109219;20,000000
10,109688;20,000000
10,110156;20,000000
10,110625;20,000000
10,111094;20,000000
10,111563;20,000000
10,112031;20,000000
10,112500;20,000000
10,112969;20,000000
10,113438;20,000000
10,113906;20,000000
10,114375;20,000000
10,114844;20,000000
10,115313;20,000000
10,115781;20,000000
10,116250;20,000000
10,116719;20,000000
10,117188;20,000000
10,117656;20,000000
10,118125;20,000000
10,118594;20,000000
10,119063;20,000000
10,119531;20,000000
10,120000;20,000000
10,120469;20,000000
10,120938;20,000000
10,121406;20,000000
10,121875;20,000000
10,122344;20,000000
10,122813;20,000000
10,123281;20,000000
10,123750;20,000000
10,124219;20,000000
10,124688;20,000000
10,125156;20,000000
10,125625;20,000000
10,126094;20,000000
10,126563;20,000000
10,127031;20,000000
10,127500;20,000000
10,127969;20,000000
10,128438;20,000000
10,128906;20,000000
10,129375;20,000000
10,129844;20,000000
10,130313;20,000001
10,130781;20,000001
10,131250;20,000001
10,131719;20,000001
10,132188;20,000001
10,132656;20,000001
10,133125;20,000001
10,133594;20,000001
10,134063;20,000002
10,134531;20,000002
10,135000;20,000002
10,135469;20,000002
10,135938;20,000003
10,136406;20,000003
10,136875;20,000003
10,137344;20,000004
10,137813;20,000004
10,138281;20,000005
10,138750;20,000006
10,139219;20,000006
10,139688;20,000007
10,140156;20,000008
10,140625;20,000009
10,141094;20,000011
10,141563;20,000012
10,142031;20,000014
10,142500;20,000016
10,142969;20,000018
10,143438;20,000020
10,143906;20,000023
10,144375;20,000026
10,144844;20,000029
10,145313;20,000033
10,145781;20,000037
10,146250;20,000042
10,146719;20,000047
10,147188;20,000053
10,147656;20,000060
10,148125;20,000067
10,148594;20,000076
10,149063;20,000085
10,149531;20,000096
10,150000;20,000107
10,150469;20,000121
10,150938;20,000135
10,151406;20,000152
10,151875;20,000170
10,152344;20,000191
10,152813;20,000214
10,153281;20,000239
10,153750;20,000268
10,154219;20,000300
10,154688;20,000335
10,155156;20,000374
10,155625;20,000418
10,156094;20,000467
10,156563;20,000521
10,157031;20,000581
10,157500;20,000647
10,157969;20,000721
10,158438;20,000802
10,158906;20,000893
10,159375;20,000993
10,159844;20,001104
10,160313;20,001227
10,160781;20,001362
10,161250;20,001512
10,161719;20,001677
10,162188;20,001860
10,162656;20,002061
10,163125;20,002283
10,163594;20,002527
10,164063;20,002796
10,164531;20,003093
10,165000;20,003418
10,165469;20,003777
10,165938;20,004170
10,166406;20,004603
10,166875;20,005077
10,167344;20,005598
10,167813;20,006169
10,168281;20,006795
10,168750;20,007480
10,169219;20,008230
10,169688;20,009051
10,170156;20,009949
10,170625;20,010930
10,171094;20,012002
10,171563;20,013173
10,172031;20,014450
10,172500;20,015843
10,172969;20,017361
10,173438;20,019016
10,173906;20,020817
10,174375;20,022778
10,174844;20,024911
10,175313;20,027230
10,175781;20,029749
10,176250;20,032485
10,176719;20,035456
10,177188;20,038678
10,177656;20,042172
10,178125;20,045958
10,178594;20,050059
10,179063;20,054499
10,179531;20,059303
10,180000;20,064498
10,180469;20,070113
10,180938;20,076179
10,181406;20,082729
10,181875;20,089796
10,182344;20,097419
10,182813;20,105637
10,183281;20,114491
10,183750;20,124025
10,184219;20,134286
10,184688;20,145325
10,185156;20,157193
10,185625;20,169946
10,186094;20,183642
10,186563;20,198345
10,187031;20,214120
10,187500;20,231035
10,187969;20,249164
10,188438;20,268584
10,188906;20,289375
10,189375;20,311622
10,189844;20,335416
10,190313;20,360851
10,190781;20,388024
10,191250;20,417041
10,191719;20,448009
10,192188;20,481042
10,192656;20,516261
10,193125;20,553789
10,193594;20,593758
10,194063;20,636303
10,194531;20,681568
10,195000;20,729701
10,195469;20,780858
10,195938;20,835199
10,196406;20,892893
10,196875;20,954115
10,197344;21,019047
10,197813;21,087879
10,198281;21,160805
10,198750;21,238031
10,199219;21,319767
10,199688;21,406232
10,200156;21,497652
10,200625;21,594262
10,201094;21,696303
10,201563;21,804024
10,202031;21,917685
10,202500;22,037550
10,202969;22,163893
10,203438;22,296996
10,203906;22,437149
10,204375;22,584649
10,204844;22,739803
10,205313;22,902925
10,205781;23,074334
10,206250;23,254362
10,206719;23,443345
10,207188;23,641628
10,207656;23,849562
10,208125;24,067506
10,208594;24,295828
10,209063;24,534899
10,209531;24,785100
10,210000;25,046816
10,210469;25,320440
10,210938;25,606368
10,211406;25,905005
10,211875;26,216758
10,212344;26,542041
10,212813;26,881270
10,213281;27,234867
10,213750;27,603257
10,214219;27,986867
10,214688;28,386127
10,215156;28,801470
10,215625;29,233328
10,216094;29,682137
10,216563;30,148332
10,217031;30,632347
10,217500;31,134615
10,217969;31,655570
10,218438;32,195641
10,218906;32,755255
10,219375;33,334837
10,219844;33,934807
10,220313;34,555579
10,220781;35,197563
10,221250;35,861161
10,221719;36,546771
10,222188;37,254779
10,222656;37,985566
10,223125;38,739503
10,223594;39,516950
10,224063;40,318257
10,224531;41,143762
10,225000;41,993791
10,225469;42,868658
10,225938;43,768661
10,226406;44,694087
10,226875;45,645206
10,227344;46,622270
10,227813;47,625519
10,228281;48,655173
10,228750;49,711434
10,229219;50,794488
10,229688;51,904499
10,230156;53,041614
10,230625;54,205959
10,231094;55,397639
10,231563;56,616737
10,232031;57,863318
10,232500;59,137422
10,232969;60,439066
10,233438;61,768247
10,233906;63,124937
10,234375;64,509087
10,234844;65,920621
10,235313;67,359442
10,235781;68,825428
10,236250;70,318434
10,236719;71,838291
10,237188;73,384804
10,237656;74,957756
10,238125;76,556906
10,238594;78,181987
10,239063;79,832712
10,239531;81,508766
10,240000;83,209816
